File,I_Proba_Consensus,F_SOAP,F_Network_full,F_Network_binding_0,F_Network_binding_1,F_FireDockScore,TrainingColumn,Source
6cgb_1.pdb,0.92338073,-3644.887,-2010.2443,-1.8996368497141016,-1.8973031284036763,-94.5,0,QSbio
6cjs_3.pdb,0.99175674,-4934.911,-2773.684,-2.727745086177096,-2.7194131813679148,-133.22,0,Dunbrack
6d2s_6.pdb,0.6246095,-2021.984,-1811.174,-2.2151272463942946,-2.297923234008994,-87.17,0,Dunbrack
6d3l_1.pdb,0.022581752000000004,-1700.1979999999999,-751.00726,-1.740699389298741,-1.6392587296319572,5043.31,0,Dunbrack
6d9m_4.pdb,0.2303823,-3053.992,-1371.7948,-1.8794896995835515,-1.860460596534384,-58.86,0,Dunbrack
6dd5_1.pdb,0.6248130000000001,-2183.74,-2385.0244,-2.880116344707468,-2.6676319798079895,-14.38,0,Dunbrack
6dfk_9.pdb,0.0027093242,-704.34,859.1153,12.18437872461686,11.886217982323089,25.52,0,Dunbrack
6dkk_1.pdb,0.9925747,-10196.546999999999,-4038.2742,-6.624511151820638,-7.398998162146031,-346.53,0,Dunbrack
6dkk_6.pdb,0.59067667,-3138.385,-1366.3792,-0.7129036347024471,-0.7125925894799493,-72.73,0,Dunbrack
6eet_1.pdb,0.072890624,-2306.3779999999997,-799.4026,-1.2261330950377642,-1.200516275505553,-28.12,0,Dunbrack
6ehg_10.pdb,0.0029957686,6.577999999999999,-29.426573,3.2154020644690187,3.216317642046702,12.32,0,Dunbrack
6eku_2.pdb,0.09922848,-3075.887,-1011.29706,-2.270761568971952,-2.253025101078977,-91.2,0,Dunbrack
6emt_1.pdb,0.14971504,-1929.144,-1522.0411,-3.2225914566901523,-3.2130269804407363,8.79,0,Dunbrack
6eng_3.pdb,0.59772784,-4164.068,-1999.2476,-3.79093039651474,-4.584541274419078,-29.2,0,Dunbrack
6epp_2.pdb,0.014066644,-1288.92,-629.69934,2.477062680916488,2.476049576595284,18.49,0,Dunbrack
6ewi_3.pdb,0.6745446999999999,-2720.0009999999997,-1474.9286,-0.8694176493531222,-1.7124647992482211,-115.2,0,Dunbrack
6f1k_1.pdb,0.3321172,-1763.9289999999999,-1771.6421,-2.7384466417902606,-2.732440862265817,-62.29,0,Dunbrack
6f6p_1.pdb,0.35083535,-3994.222,-2214.0286,5.36822886450858,5.86400664277725,1391.98,0,Dunbrack
6fb3_1.pdb,0.16974285,-1954.763,-1411.3275,-4.575443558568587,-4.515015522299048,-47.68,0,Dunbrack
6fhm_1.pdb,0.9926295,-12001.486,-8207.259,-11.383360851991613,-12.270289180193913,-424.61,0,Dunbrack
6fju_1.pdb,0.9917757,-6026.6640000000025,-3386.1821,1.9472147008695992,0.6333906012410493,-177.34,0,Dunbrack
6fjv_2.pdb,0.6338047,-2909.1809999999996,-2832.9814,2.8603878993079026,2.8616794354901853,8.7,0,Dunbrack
6fnz_4.pdb,0.99250853,-9167.764000000001,-4311.6006,-4.838154194106491,-5.421766381961032,-280.58,0,Dunbrack
6fpt_1.pdb,0.48498625,-2771.6459999999997,-1752.7561,-1.9077090008302158,-1.4651994688998504,-94.94,0,Dunbrack
6fwt_2.pdb,0.013666263,-1163.75,-131.3315,-1.3500672086705576,-1.3431083155903452,-53.25,0,Dunbrack
6g16_10.pdb,0.9923714,-6037.179,-2944.2312,-2.795380426356294,-1.7415569020543258,-245.78,0,Dunbrack
6g20_4.pdb,0.9920309000000002,-3639.921,-4099.1924,-4.88386608240108,-4.882909481735921,-99.8,0,Dunbrack
6g5g_11.pdb,0.0031411840000000004,-63.758,-44.47965,2.564545305190399,2.5985321472343808,19.08,0,Dunbrack
6g88_1.pdb,0.01179796,-2505.765,584.0237400000002,-1.9842069757974543,-1.0180293512198422,-20.78,0,Dunbrack
6g8t_3.pdb,0.44910675,-2489.975,-1069.7161,-1.2489400489137388,-1.2129802012734154,-83.24,0,Dunbrack
6gc9_1.pdb,0.8090044,-2154.366,-2178.8716,-5.834043780532876,-6.014773277585039,-89.3,0,QSbio
6gfk_3.pdb,0.2671154000000001,-3327.764,-539.6142,-1.4462639333447578,-1.4484572153864972,-62.65,0,Dunbrack
6gjq_3.pdb,0.6581036,-3738.808,-1885.3677,0.6784308681424828,0.710931605351146,-78.01,0,Dunbrack
6gsu_1.pdb,0.9560331,-4192.3679999999995,-3563.491,-3.506485775260788,-3.1021252141977,-70.28,0,QSbio
6gv1_7.pdb,0.9920651,-3103.244,-2789.5425,-0.4906891860049172,-0.4843121738246994,-164.75,0,Dunbrack
6gzc_3.pdb,0.9252614,-4241.135,-4106.2803,2.4236261765089044,2.9831304219225037,-156.44,0,Dunbrack
6h3s_1.pdb,0.9195937,-2694.4109999999996,-2391.6372,-3.2960252498227702,-2.9148227769189767,-60.97,0,Dunbrack
6h3u_14.pdb,0.05328353,-1876.537,-517.6599,-0.4339896064786872,-0.4750207865529159,-86.21,0,Dunbrack
6h4h_10.pdb,0.026976004,-2037.638,-162.99997,-0.009361097485581626,-0.009344046508454905,19.87,0,Dunbrack
6h97_3.pdb,0.15571159,-2110.603,-1135.0798,-3.907787710705598,-3.9191644804442056,-37.22,0,Dunbrack
6hkw_16.pdb,0.12484398,-3196.7309999999998,-1026.2656,-3.630390452650016,-3.621647520983612,-11.28,0,Dunbrack
6hzl_2.pdb,0.0405405,-3353.76,-172.13222,3.8972218684048014,3.9067589604262967,-10.42,0,Dunbrack
6i04_3.pdb,0.044909358,-2970.324,-261.2266,-2.38270956654914,-2.260139945220773,-35.95,0,Dunbrack
6i3j_3.pdb,0.014052266,-422.25300000000004,-1048.7892,-2.77129263433115,-2.7515666284250893,16.7,0,Dunbrack
6i7k_1.pdb,0.024877274,-1872.619,-236.60698,0.04753615791878407,-0.08720097679070879,-30.72,0,Dunbrack
6i97_1.pdb,0.23534644,-2786.438,-498.0209,-1.694469503185985,-1.1660340502727362,-89.37,0,Dunbrack
6ii0_11.pdb,0.0026950478,-1546.0910000000001,1139.057,9.451924558527377,14.441129464270228,7.42,0,Dunbrack
6ii0_6.pdb,0.99254036,-10729.281,-6239.304,-7.2713110416296605,-5.89022237960857,-333.95,0,Dunbrack
6ii0_7.pdb,0.10955812,-1733.9389999999999,-1015.2074,5.270805512243354,5.5923654927914175,-50.01,0,Dunbrack
6iii_1.pdb,0.009186943,-2450.729,406.6362,6.715559186873811,6.705239852621216,-43.23,0,Dunbrack
6iny_1.pdb,0.008903019,-2480.4610000000002,491.29636,6.2350182754107335,6.273707180920716,-48.21,0,Dunbrack
6j09_4.pdb,0.033018045,-4021.488,-54.140083,-1.5509195827130835,-1.5678720518190523,-17.96,0,Dunbrack
6j09_5.pdb,0.28115300000000004,-2705.478,-1040.2041,-3.721875053429848,-3.7225551959326113,-100.15,0,Dunbrack
6j20_3.pdb,0.093837254,-1923.874,-1267.4628,2.0546065117755736,2.0559216399206104,-44.83,0,Dunbrack
6jdu_3.pdb,0.0649786,-1756.797,-919.9075,-0.7158292515773311,-0.7317307645046518,-56.51,0,Dunbrack
6jj4_4.pdb,0.037185196,-2416.087,-576.0649,-1.8362229651397497,-1.8364556771455427,-32.73,0,Dunbrack
6jod_12.pdb,0.03124862,-866.3489999999997,-805.88257,0.32360159784671993,0.3235979421969523,72.37,0,Dunbrack
6jol_2.pdb,0.07928412,-2251.047,-659.75525,-0.8678295477969646,-0.8659934053897125,-54.69,0,Dunbrack
6jsd_1.pdb,0.99256545,-11575.239,-5671.4854,-7.128802655793692,-6.916302727410425,-393.7,0,Dunbrack
6jtz_1.pdb,0.5983859,-2555.618,-2304.6804,-4.1236156521761815,-4.292954435819248,-54.13,0,Dunbrack
6k4p_3.pdb,0.005814866,-103.479,-166.5051,-6.9779778492659545,-6.978206832429272,13.59,0,Dunbrack
6k6n_1.pdb,0.63047194,-2727.575,-1849.9819,0.6744112400833263,0.6128817524530328,-46.85,0,Dunbrack
6kc6_7.pdb,0.0066075646,-376.173,-366.7247,0.5149649751752524,0.5761998882382187,-17.56,0,Dunbrack
6lnp_1.pdb,0.5888879,-1783.483,-2183.9316,-1.7814844918829231,-2.045864915311071,-35.51,0,Dunbrack
6mac_5.pdb,0.5412753,-2185.402,-1171.2134,0.4126907736473905,0.3871315907016377,-130.71,0,Dunbrack
6mav_7.pdb,0.26467943,-1842.7939999999999,-1464.8934,-0.07914016297876969,-0.07389607203779447,-58.36,0,Dunbrack
6mxd_2.pdb,0.016411524,-2323.639,-592.3631,3.3776036706784587,4.1163565552818655,3128.0,0,Dunbrack
6n5z_1.pdb,0.9233123,-5154.723,-1975.1858,-1.6304026181214086,-1.3515470440834962,-126.05,0,Dunbrack
6nc7_1.pdb,0.005333487,-1562.805,198.79941,-0.468080507021636,0.33367027651288056,706.53,0,Dunbrack
6nfl_3.pdb,0.17187938,-2688.243,-1075.4841,-2.386527734524771,-2.3867900193397755,-42.78,0,Dunbrack
6np6_5.pdb,0.9925233,-6374.214,-4428.741,-6.390363067122495,-6.3881944332595575,-203.22,0,Dunbrack
6o8b_4.pdb,0.013409358,-501.531,-688.76807,-1.3176736089138714,-1.3067196126366585,18.31,0,Dunbrack
6o9q_5.pdb,0.014238988,-1264.355,-679.3037,-0.4939517112956596,-0.5152750482444329,22.05,0,Dunbrack
6orf_1.pdb,0.013588009,-2140.0029999999997,347.42505,-4.096034908185976,-4.068307646600799,-26.55,0,Dunbrack
6otn_2.pdb,0.014815213,-2054.868,933.9116,10.922170845108374,12.708625079666204,-15.81,0,Dunbrack
6p40_1.pdb,0.9358692,-4843.197,-2239.3257,-2.7966159508339685,-3.3496445858626718,-137.38,0,Dunbrack
6pkc_4.pdb,0.57389456,-2836.595,-1264.3115,-3.4499259730751657,-3.4373587826327405,-83.78,0,Dunbrack
6pqn_5.pdb,0.29036787,-3322.982,-2342.07,-1.830915526559696,-0.818360353917756,1668.83,0,Dunbrack
6qgs_17.pdb,0.5862212,-1938.274,-1577.401,-1.606451076197776,-1.5993211459082348,-108.47,0,Dunbrack
6qpp_2.pdb,0.03740097,-1224.175,-989.2271,-2.819563305675897,-2.8195509990293184,-10.67,0,Dunbrack
6qq2_2.pdb,0.0070000290000000005,-2420.5589999999997,580.03467,6.014040785351702,6.018289286850803,-16.2,0,Dunbrack
6qsn_1.pdb,0.10563866,-2622.745,-1130.9402,-5.1863391399179335,-5.565488361120648,-40.5,0,Dunbrack
6qu4_11.pdb,0.013069798999999998,-1352.0929999999996,-471.0732,6.089379576980457,6.148051821529354,-11.32,0,Dunbrack
6qzh_3.pdb,0.59621054,-2621.5370000000007,-1747.4796,-1.6516413184273813,-1.6516413184273813,15.88,0,Dunbrack
6r2f_1.pdb,0.5311404000000001,-6320.22,-994.71436,3.116486239523666,3.686693879887169,-129.37,0,Dunbrack
6r2s_8.pdb,0.033113845,-2283.196,10.669221,-2.2497413552687897,-2.2247696257445164,-45.77,0,Dunbrack
6r80_2.pdb,0.9923571,-5438.35,-5252.8345,-3.30813131434811,-3.3388621766859337,-174.0,0,Dunbrack
6rp3_5.pdb,0.06315478,-2210.2729999999997,-584.5181,-0.6952674839757097,-0.6562639578933875,-43.15,0,Dunbrack
6rrc_4.pdb,0.5407291,-4965.029,-1786.3346,0.1611019463301828,0.17327020872599355,-86.75,0,Dunbrack
6s1l_5.pdb,0.49948892,-3388.111,-1438.0054,-3.59695769497697,-3.3909464636521434,-27.89,0,Dunbrack
6tfq_4.pdb,0.0053873933,-1576.628,172.81923,-1.6807039862986546,-1.6837634927451666,34.42,0,Dunbrack
6tka_4.pdb,0.0058619836,-442.975,-609.739,-4.571368985684262,-4.5717123432838385,-23.17,0,Dunbrack
6txq_3.pdb,0.012178556,-1155.562,-425.73553,-0.11707434808752006,-0.11707124158856765,-9.72,0,Dunbrack
6ucm_16.pdb,0.92348653,-3699.836,-1785.9685,-2.41852308945729,-2.3971121552222576,-112.14,0,Dunbrack
6vdd_2.pdb,0.008915039,-1487.639,-386.49863,-4.365795509841853,-4.367091127357861,653.07,0,Dunbrack
6vjb_4.pdb,0.010239647,-988.716,-307.64978,-8.143146143950265,-8.120055586328819,26.76,0,Dunbrack
6w25_2.pdb,0.007822301,-2759.2129999999997,1051.2219,2.108069108755732,2.1076775827137904,-34.08,0,Dunbrack
6wrh_3.pdb,0.029840192,-3131.72,-308.11624,-0.4942673032758914,-0.4875014042666777,-25.17,0,Dunbrack
8jdw_1.pdb,0.003238306,-705.5360000000003,285.38776,-3.054456630861892,-1.3871785286308416,-0.8,0,QSbio
